subject_nr,subject_id,game_nr,trial_nr,perc_noise,perc_noise_sample,orientation,orientation_sample,orientation_0,orientation_0_sample,orientation_positive_unfair,orientation_positive_fair,reference_line,radii
31,32,8,9,6,6.791570751,80,81.223583,-10,-8.776416999,0,0,90,0
31,32,8,10,6,6.073742794,80,77.90607046,-10,-12.09392954,0,0,90,0
31,32,8,11,6,6.269106024,95,95.29822829,5,5.298228288,1,1,90,0
31,32,8,12,6,6.425203396,95,93.25333442,5,3.253334422,1,1,90,0
31,32,8,13,6,5.376823694,95,95.19499938,5,5.194999383,1,1,90,0
31,32,8,14,6,5.945053993,80,80.59599608,-10,-9.404003918,0,0,90,0
31,32,8,15,6,4.715827238,100,100.1775651,10,10.17756512,1,1,90,0
31,32,8,16,6,5.489760476,85,83.98354613,-5,-6.016453874,0,0,90,0
31,32,8,17,0,5.045809537,80,80,-10,-10,0,0,90,0
31,32,8,18,0,7.280705767,100,100,10,10,1,1,90,0
31,32,9,1,18,20.1270144,10,6.502841038,10,6.502841038,1,1,0,0
31,32,9,2,18,19.95701736,-10,-7.39567288,-10,-7.39567288,0,0,0,0
31,32,9,3,18,22.03649488,5,6.853811696,5,6.853811696,1,1,0,0
31,32,9,4,18,20.27709783,-10,-4.223582677,-10,-4.223582677,0,0,0,0
31,32,9,5,18,15.71540475,-5,-10.25302591,-5,-10.25302591,0,0,0,0
31,32,9,6,18,16.3225241,5,2.456663108,5,2.456663108,1,1,0,0
31,32,9,7,18,15.65165445,5,3.618481443,5,3.618481443,1,1,0,0
31,32,9,8,18,13.90784913,-5,-4.921012771,-5,-4.921012771,0,0,0,0
31,32,9,9,18,13.6140404,5,4.195584308,5,4.195584308,1,1,0,0
31,32,9,10,18,19.65173795,-10,-12.48349469,-10,-12.48349469,0,0,0,0
31,32,9,11,18,21.3775068,-5,-8.803180508,-5,-8.803180508,0,0,0,0
31,32,9,12,18,21.57623872,10,12.77567467,10,12.77567467,1,1,0,0
31,32,9,13,18,13.74392481,10,8.796037023,10,8.796037023,1,1,0,0
31,32,9,14,18,21.01478791,10,10.38887175,10,10.38887175,1,1,0,0
31,32,9,15,18,18.18002222,-5,-7.45735421,-5,-7.45735421,0,0,0,0
31,32,9,16,18,16.41154831,-10,-13.36482104,-10,-13.36482104,0,0,0,0
31,32,9,17,0,20.1270144,-10,-10,-10,-10,0,0,0,0
31,32,9,18,0,19.95701736,10,10,10,10,1,1,0,0
31,32,10,1,6,6.110006477,95,95.55416894,5,5.554168937,1,1,90,0
31,32,10,2,6,6.376189451,80,82.45178539,-10,-7.548214614,0,0,90,0
31,32,10,3,6,5.343938995,100,100.4189611,10,10.41896112,1,1,90,0
31,32,10,4,6,5.767537313,85,83.54935015,-5,-6.450649845,0,0,90,0
31,32,10,5,6,6.330709082,100,101.5393826,10,11.53938259,1,1,90,0
31,32,10,6,6,4.833871987,85,85.3176196,-5,-4.682380395,0,0,90,0
31,32,10,7,6,4.493656173,95,95.33934821,5,5.339348205,1,1,90,0
31,32,10,8,6,7.826677972,80,80.97639545,-10,-9.023604549,0,0,90,0
31,32,10,9,6,5.638421278,95,95.80373662,5,5.80373662,1,1,90,0
31,32,10,10,6,4.969571369,100,99.7217842,10,9.7217842,1,1,90,0
31,32,10,11,6,5.223957244,80,76.60428783,-10,-13.39571217,0,0,90,0
31,32,10,12,6,5.986694135,85,84.53791262,-5,-5.462087376,0,0,90,0
31,32,10,13,6,4.865847844,100,99.38011729,10,9.38011729,1,1,90,0
31,32,10,14,6,6.51127958,80,80.90206715,-10,-9.097932853,0,0,90,0
31,32,10,15,6,5.828721699,95,93.61856644,5,3.618566443,1,1,90,0
31,32,10,16,6,5.73598538,85,84.321785,-5,-5.678215,0,0,90,0
31,32,10,17,0,6.110006477,80,80,-10,-10,0,0,90,0
31,32,10,18,0,6.376189451,100,100,10,10,1,1,90,0
31,32,11,1,18,23.23448702,5,-3.317045837,5,-3.317045837,1,0,0,0
31,32,11,2,18,17.11879025,-5,-13.44735579,-5,-13.44735579,0,0,0,0
31,32,11,3,18,13.37996887,5,7.465807071,5,7.465807071,1,1,0,0
31,32,11,4,18,17.66675254,10,18.37329441,10,18.37329441,1,1,0,0
31,32,11,5,18,17.06277571,5,6.238541571,5,6.238541571,1,1,0,0
31,32,11,6,18,18.29846151,10,15.55258772,10,15.55258772,1,1,0,0
31,32,11,7,18,16.29200808,-5,0.410722744,-5,0.410722744,0,1,0,0
31,32,11,8,18,11.24569126,-10,-12.13930512,-10,-12.13930512,0,0,0,0
31,32,11,9,18,15.26337509,10,8.667730392,10,8.667730392,1,1,0,0
31,32,11,10,18,20.21373513,10,9.288584275,10,9.288584275,1,1,0,0
31,32,11,11,18,18.08116478,-5,-3.044302414,-5,-3.044302414,0,0,0,0
31,32,11,12,18,13.98738537,-10,-10.63855129,-10,-10.63855129,0,0,0,0
31,32,11,13,18,20.86289403,-10,-12.47073363,-10,-12.47073363,0,0,0,0
31,32,11,14,18,17.05746563,5,8.807457187,5,8.807457187,1,1,0,0
31,32,11,15,18,22.6553704,-5,-7.644233338,-5,-7.644233338,0,0,0,0
31,32,11,16,18,16.46402745,-10,-12.77206684,-10,-12.77206684,0,0,0,0
31,32,11,17,0,23.23448702,-10,-10,-10,-10,0,0,0,0
31,32,11,18,0,17.11879025,10,10,10,10,1,1,0,0
31,32,12,1,18,15.28055994,95,96.68365227,5,6.68365227,1,1,90,0
31,32,12,2,18,17.70462584,95,88.90826448,5,-1.091735524,1,0,90,0
31,32,12,3,18,19.18024349,85,90.46196164,-5,0.461961639,0,1,90,0
31,32,12,4,18,17.83292661,95,92.53690698,5,2.536906982,1,1,90,0
31,32,12,5,18,17.49695419,100,101.8368825,10,11.83688253,1,1,90,0
31,32,12,6,18,17.00009045,80,78.56592696,-10,-11.43407304,0,0,90,0
31,32,12,7,18,19.68889443,100,100.044957,10,10.04495704,1,1,90,0
31,32,12,8,18,18.32976113,100,93.87623994,10,3.876239942,1,1,90,0
31,32,12,9,18,18.08715456,85,86.80702828,-5,-3.192971719,0,0,90,0
31,32,12,10,18,14.15843403,80,78.92528097,-10,-11.07471903,0,0,90,0
31,32,12,11,18,17.99636046,80,82.60961278,-10,-7.390387215,0,0,90,0
31,32,12,12,18,16.53923359,95,96.70463072,5,6.704630724,1,1,90,0
31,32,12,13,18,18.04657689,85,76.67639428,-5,-13.32360572,0,0,90,0
31,32,12,14,18,14.91843933,100,92.66591231,10,2.665912305,1,1,90,0
31,32,12,15,18,23.27497226,85,84.90381446,-5,-5.096185537,0,0,90,0
31,32,12,16,18,17.87964075,80,79.25862315,-10,-10.74137685,0,0,90,0
31,32,12,17,0,15.28055994,80,80,-10,-10,0,0,90,0
31,32,12,18,0,17.70462584,100,100,10,10,1,1,90,0
31,32,13,1,6,6.496789303,10,9.277503757,10,9.277503757,1,1,0,0
31,32,13,2,6,5.643377597,10,10.28095637,10,10.28095637,1,1,0,0
31,32,13,3,6,4.171013551,-10,-9.771802061,-10,-9.771802061,0,0,0,0
31,32,13,4,6,6.211319107,-10,-10.29895849,-10,-10.29895849,0,0,0,0
31,32,13,5,6,4.662658998,-10,-9.436183586,-10,-9.436183586,0,0,0,0
31,32,13,6,6,5.575356229,-5,-4.570501913,-5,-4.570501913,0,0,0,0
31,32,13,7,6,8.440063224,-5,-6.15166744,-5,-6.15166744,0,0,0,0
31,32,13,8,6,4.88223932,5,5.963452773,5,5.963452773,1,1,0,0
31,32,13,9,6,6.159049584,5,6.610574397,5,6.610574397,1,1,0,0
31,32,13,10,6,5.254786424,10,10.62316004,10,10.62316004,1,1,0,0
31,32,13,11,6,6.611172319,5,3.050877456,5,3.050877456,1,1,0,0
31,32,13,12,6,6.599297274,-10,-8.538404757,-10,-8.538404757,0,0,0,0
31,32,13,13,6,6.831705286,10,9.040720404,10,9.040720404,1,1,0,0
31,32,13,14,6,5.454679038,-5,-4.195859628,-5,-4.195859628,0,0,0,0
31,32,13,15,6,6.152477958,5,3.442077569,5,3.442077569,1,1,0,0
31,32,13,16,6,5.386018451,-5,-5.134685521,-5,-5.134685521,0,0,0,0
31,32,13,17,0,6.496789303,-10,-10,-10,-10,0,0,0,0
31,32,13,18,0,5.643377597,10,10,10,10,1,1,0,0
31,32,14,1,18,15.8715748,95,95.29869809,5,5.29869809,1,1,90,0
31,32,14,2,18,18.20271684,80,75.8773541,-10,-14.1226459,0,0,90,0
31,32,14,3,18,16.16897888,100,101.2909938,10,11.29099385,1,1,90,0
31,32,14,4,18,18.95193217,85,85.73843269,-5,-4.261567307,0,0,90,0
31,32,14,5,18,17.50691294,95,95.80139774,5,5.80139774,1,1,90,0
31,32,14,6,18,18.74937211,85,87.85597707,-5,-2.144022929,0,0,90,0
31,32,14,7,18,19.00798236,100,96.26644464,10,6.266444641,1,1,90,0
31,32,14,8,18,19.12167815,85,85.82403539,-5,-4.175964611,0,0,90,0
31,32,14,9,18,13.37027436,85,83.95752797,-5,-6.042472027,0,0,90,0
31,32,14,10,18,16.6885123,80,85.05307683,-10,-4.946923173,0,0,90,0
31,32,14,11,18,15.98172725,80,75.66196292,-10,-14.33803708,0,0,90,0
31,32,14,12,18,20.83027288,100,98.86973823,10,8.869738228,1,1,90,0
31,32,14,13,18,17.55935742,95,90.35433345,5,0.354333452,1,1,90,0
31,32,14,14,18,15.99290963,100,94.31401214,10,4.314012143,1,1,90,0
31,32,14,15,18,21.50699597,80,85.62103621,-10,-4.378963785,0,0,90,0
31,32,14,16,18,17.14245014,95,96.63031016,5,6.630310161,1,1,90,0
31,32,14,17,0,15.8715748,80,80,-10,-10,0,0,90,0
31,32,14,18,0,18.20271684,100,100,10,10,1,1,90,0
31,32,15,1,6,5.990441304,10,9.501507883,10,9.501507883,1,1,0,0
31,32,15,2,6,4.582999118,-5,-5.234543994,-5,-5.234543994,0,0,0,0
31,32,15,3,6,6.285132621,5,4.022704114,5,4.022704114,1,1,0,0
31,32,15,4,6,5.326537128,-10,-10.20300528,-10,-10.20300528,0,0,0,0
31,32,15,5,6,4.056236168,-10,-10.46226643,-10,-10.46226643,0,0,0,0
31,32,15,6,6,5.535689464,10,10.15225352,10,10.15225352,1,1,0,0
31,32,15,7,6,5.404214584,10,8.729806624,10,8.729806624,1,1,0,0
31,32,15,8,6,5.50413342,-5,-6.091587066,-5,-6.091587066,0,0,0,0
31,32,15,9,6,5.268310601,-5,-5.476727118,-5,-5.476727118,0,0,0,0
31,32,15,10,6,4.641379233,5,5.185389898,5,5.185389898,1,1,0,0
31,32,15,11,6,7.48016662,5,5.124100066,5,5.124100066,1,1,0,0
31,32,15,12,6,6.714729121,-10,-9.070034883,-10,-9.070034883,0,0,0,0
31,32,15,13,6,5.553096958,5,5.590305355,5,5.590305355,1,1,0,0
31,32,15,14,6,5.277400406,-10,-9.505928946,-10,-9.505928946,0,0,0,0
31,32,15,15,6,4.964712184,-5,-3.187866244,-5,-3.187866244,0,0,0,0
31,32,15,16,6,6.651541982,10,10.29348683,10,10.29348683,1,1,0,0
31,32,15,17,0,5.990441304,-10,-10,-10,-10,0,0,0,0
31,32,15,18,0,4.582999118,10,10,10,10,1,1,0,0
31,32,16,1,6,5.701068681,85,86.36216054,-5,-3.637839456,0,0,90,0
31,32,16,2,6,5.578612647,85,85.22690755,-5,-4.773092452,0,0,90,0
31,32,16,3,6,5.21759534,100,102.7581522,10,12.75815225,1,1,90,0
31,32,16,4,6,6.050971406,85,83.97927622,-5,-6.020723784,0,0,90,0
31,32,16,5,6,6.143320217,100,99.06312443,10,9.063124426,1,1,90,0
31,32,16,6,6,6.418683771,95,96.05778769,5,6.057787688,1,1,90,0
31,32,16,7,6,5.009310435,95,93.26569987,5,3.265699871,1,1,90,0
31,32,16,8,6,5.075768017,80,80.25701287,-10,-9.74298713,0,0,90,0
31,32,16,9,6,6.804709772,95,97.77606474,5,7.776064739,1,1,90,0
31,32,16,10,6,4.683306719,80,79.83297263,-10,-10.16702737,0,0,90,0
31,32,16,11,6,6.62103368,85,85.96601325,-5,-4.033986753,0,0,90,0
31,32,16,12,6,5.626493264,100,100.6352551,10,10.63525513,1,1,90,0
31,32,16,13,6,8.207372134,100,99.42648419,10,9.426484194,1,1,90,0
31,32,16,14,6,7.804649743,95,94.91169827,5,4.911698268,1,1,90,0
31,32,16,15,6,5.015801657,80,80.59735538,-10,-9.402644615,0,0,90,0
31,32,16,16,6,6.100061733,80,79.76322685,-10,-10.23677315,0,0,90,0
31,32,16,17,0,5.701068681,80,80,-10,-10,0,0,90,0
31,32,16,18,0,5.578612647,100,100,10,10,1,1,90,0
32,33,1,1,18,18.82309946,10,8.592829026,10,8.592829026,1,1,0,0
32,33,1,2,18,17.43493287,-10,-8.36006569,-10,-8.36006569,0,0,0,0
32,33,1,3,18,19.93706617,-10,-12.31688263,-10,-12.31688263,0,0,0,0
32,33,1,4,18,18.44862904,5,7.354009904,5,7.354009904,1,1,0,0
32,33,1,5,18,19.10967735,5,5.865470512,5,5.865470512,1,1,0,0
32,33,1,6,18,15.18996105,10,13.50136236,10,13.50136236,1,1,0,0
32,33,1,7,18,19.17135563,-5,-3.286862824,-5,-3.286862824,0,0,0,0
32,33,1,8,18,12.64029853,-10,-8.65280817,-10,-8.65280817,0,0,0,0
32,33,1,9,18,20.8664062,5,6.132084259,5,6.132084259,1,1,0,0
32,33,1,10,18,17.78458804,-5,-9.916514793,-5,-9.916514793,0,0,0,0
32,33,1,11,18,13.90213715,5,5.514803991,5,5.514803991,1,1,0,0
32,33,1,12,18,19.08231493,10,11.57998628,10,11.57998628,1,1,0,0
32,33,1,13,18,16.34870969,-5,-2.347991471,-5,-2.347991471,0,0,0,0
32,33,1,14,18,14.05879646,-5,-7.799626277,-5,-7.799626277,0,0,0,0
32,33,1,15,18,21.77828185,10,6.233371914,10,6.233371914,1,1,0,0
32,33,1,16,18,15.63222445,-10,-14.09833864,-10,-14.09833864,0,0,0,0
32,33,1,17,0,18.82309946,-10,-10,-10,-10,0,0,0,0
32,33,1,18,0,17.43493287,10,10,10,10,1,1,0,0
32,33,2,1,18,18.80338712,95,94.54513842,5,4.545138415,1,1,90,0
32,33,2,2,18,19.06003612,100,99.76142238,10,9.761422378,1,1,90,0
32,33,2,3,18,16.40081377,85,84.73432707,-5,-5.265672925,0,0,90,0
32,33,2,4,18,12.07682505,80,83.58584453,-10,-6.414155468,0,0,90,0
32,33,2,5,18,19.45760911,85,84.62689871,-5,-5.373101286,0,0,90,0
32,33,2,6,18,15.00129842,85,83.90863812,-5,-6.091361879,0,0,90,0
32,33,2,7,18,14.543571,80,78.00211222,-10,-11.99788778,0,0,90,0
32,33,2,8,18,16.13165704,85,77.72312012,-5,-12.27687988,0,0,90,0
32,33,2,9,18,20.08978767,80,85.53923374,-10,-4.460766257,0,0,90,0
32,33,2,10,18,20.33627888,95,95.57455269,5,5.574552688,1,1,90,0
32,33,2,11,18,20.5067196,95,96.61782342,5,6.617823423,1,1,90,0
32,33,2,12,18,18.97304129,95,96.54917083,5,6.549170829,1,1,90,0
32,33,2,13,18,14.9915984,100,96.73488425,10,6.734884247,1,1,90,0
32,33,2,14,18,16.63581541,100,101.4487258,10,11.44872577,1,1,90,0
32,33,2,15,18,13.68844509,100,106.5208057,10,16.52080572,1,1,90,0
32,33,2,16,18,17.04009443,80,81.56272849,-10,-8.437271513,0,0,90,0
32,33,2,17,0,18.80338712,80,80,-10,-10,0,0,90,0
32,33,2,18,0,19.06003612,100,100,10,10,1,1,90,0
32,33,3,1,18,15.35022172,10,12.65221253,10,12.65221253,1,1,0,0
32,33,3,2,18,19.92274792,-10,-10.79600267,-10,-10.79600267,0,0,0,0
32,33,3,3,18,18.12467937,5,5.384697254,5,5.384697254,1,1,0,0
32,33,3,4,18,19.22404065,-5,-6.835345036,-5,-6.835345036,0,0,0,0
32,33,3,5,18,15.6745828,-5,-10.16323092,-5,-10.16323092,0,0,0,0
32,33,3,6,18,16.65423594,5,5.505370341,5,5.505370341,1,1,0,0
32,33,3,7,18,19.48342399,5,3.96087471,5,3.96087471,1,1,0,0
32,33,3,8,18,16.08515679,-5,-6.945878916,-5,-6.945878916,0,0,0,0
32,33,3,9,18,23.61789046,5,6.459404114,5,6.459404114,1,1,0,0
32,33,3,10,18,25.18851664,10,12.81128449,10,12.81128449,1,1,0,0
32,33,3,11,18,16.42827229,-10,-5.731231658,-10,-5.731231658,0,0,0,0
32,33,3,12,18,16.16009623,-10,-6.482756936,-10,-6.482756936,0,0,0,0
32,33,3,13,18,14.33762659,-10,-14.89192757,-10,-14.89192757,0,0,0,0
32,33,3,14,18,16.55781096,-5,-3.34602445,-5,-3.34602445,0,0,0,0
32,33,3,15,18,20.57337131,10,12.47180456,10,12.47180456,1,1,0,0
32,33,3,16,18,15.84070544,10,6.934864338,10,6.934864338,1,1,0,0
32,33,3,17,0,15.35022172,-10,-10,-10,-10,0,0,0,0
32,33,3,18,0,19.92274792,10,10,10,10,1,1,0,0
32,33,4,1,6,6.526541979,85,87.08572688,-5,-2.914273115,0,0,90,0
32,33,4,2,6,4.935960593,95,95.9298174,5,5.929817403,1,1,90,0
32,33,4,3,6,3.869044798,100,100.9664854,10,10.9664854,1,1,90,0
32,33,4,4,6,4.491018809,85,85.39749591,-5,-4.602504091,0,0,90,0
32,33,4,5,6,6.792705975,85,86.40192584,-5,-3.598074164,0,0,90,0
32,33,4,6,6,3.794357756,80,79.71784223,-10,-10.28215777,0,0,90,0
32,33,4,7,6,5.237049369,80,81.01885211,-10,-8.981147893,0,0,90,0
32,33,4,8,6,6.573503461,100,98.51387883,10,8.513878834,1,1,90,0
32,33,4,9,6,5.476225479,80,78.06135078,-10,-11.93864922,0,0,90,0
32,33,4,10,6,4.33385552,100,99.75947638,10,9.759476378,1,1,90,0
32,33,4,11,6,6.585152288,95,94.58962057,5,4.589620569,1,1,90,0
32,33,4,12,6,5.928818145,80,80.74853381,-10,-9.251466191,0,0,90,0
32,33,4,13,6,5.692814646,95,95.47364244,5,5.473642444,1,1,90,0
32,33,4,14,6,6.192916056,100,98.71302364,10,8.713023641,1,1,90,0
32,33,4,15,6,7.351838544,95,95.33803325,5,5.33803325,1,1,90,0
32,33,4,16,6,3.824384374,85,83.60088843,-5,-6.399111568,0,0,90,0
32,33,4,17,0,6.526541979,80,80,-10,-10,0,0,90,0
32,33,4,18,0,4.935960593,100,100,10,10,1,1,90,0
32,33,5,1,6,4.711598972,5,2.357945032,5,2.357945032,1,1,0,0
32,33,5,2,6,5.928174937,-10,-8.582184288,-10,-8.582184288,0,0,0,0
32,33,5,3,6,7.451415675,-5,-5.611140547,-5,-5.611140547,0,0,0,0
32,33,5,4,6,7.316756165,-10,-8.55738633,-10,-8.55738633,0,0,0,0
32,33,5,5,6,6.590201949,5,4.897064707,5,4.897064707,1,1,0,0
32,33,5,6,6,7.179606603,5,6.142552135,5,6.142552135,1,1,0,0
32,33,5,7,6,7.312160621,-5,-5.729823554,-5,-5.729823554,0,0,0,0
32,33,5,8,6,6.088030997,-10,-11.39529782,-10,-11.39529782,0,0,0,0
32,33,5,9,6,4.115428361,5,5.593869119,5,5.593869119,1,1,0,0
32,33,5,10,6,6.126887992,-10,-9.28851554,-10,-9.28851554,0,0,0,0
32,33,5,11,6,6.606088047,10,9.846741375,10,9.846741375,1,1,0,0
32,33,5,12,6,5.51761417,10,10.7285257,10,10.7285257,1,1,0,0
32,33,5,13,6,6.561995397,10,9.749955785,10,9.749955785,1,1,0,0
32,33,5,14,6,4.385201195,10,10.47651256,10,10.47651256,1,1,0,0
32,33,5,15,6,6.087346429,-5,-3.949015782,-5,-3.949015782,0,0,0,0
32,33,5,16,6,6.552684399,-5,-4.319239431,-5,-4.319239431,0,0,0,0
32,33,5,17,0,4.711598972,-10,-10,-10,-10,0,0,0,0
32,33,5,18,0,5.928174937,10,10,10,10,1,1,0,0
32,33,6,1,6,5.753381494,85,84.12886758,-5,-5.871132419,0,0,90,0
32,33,6,2,6,5.297951956,95,92.66415357,5,2.664153573,1,1,90,0
32,33,6,3,6,6.344295439,85,85.22350004,-5,-4.776499962,0,0,90,0
32,33,6,4,6,8.158769797,100,98.85932357,10,8.859323571,1,1,90,0
32,33,6,5,6,6.612430825,100,102.4069757,10,12.40697572,1,1,90,0
32,33,6,6,6,5.629323929,80,79.43128757,-10,-10.56871243,0,0,90,0
32,33,6,7,6,5.300383161,85,84.74660076,-5,-5.253399235,0,0,90,0
32,33,6,8,6,5.413837217,95,95.82155886,5,5.821558865,1,1,90,0
32,33,6,9,6,5.705905451,80,81.0974672,-10,-8.902532802,0,0,90,0
32,33,6,10,6,3.943548937,95,97.29906786,5,7.299067863,1,1,90,0
32,33,6,11,6,3.323357271,85,84.19880147,-5,-5.801198532,0,0,90,0
32,33,6,12,6,4.477121883,95,94.74078698,5,4.740786982,1,1,90,0
32,33,6,13,6,5.852065388,80,81.39172433,-10,-8.60827567,0,0,90,0
32,33,6,14,6,6.220204618,100,98.54998043,10,8.549980426,1,1,90,0
32,33,6,15,6,5.807624933,100,99.74264633,10,9.742646328,1,1,90,0
32,33,6,16,6,5.962370663,80,80.14802681,-10,-9.851973185,0,0,90,0
32,33,6,17,0,5.753381494,80,80,-10,-10,0,0,90,0
32,33,6,18,0,5.297951956,100,100,10,10,1,1,90,0
32,33,7,1,18,16.4900358,10,12.207722,10,12.207722,1,1,0,0
32,33,7,2,18,21.38536765,-10,-10.29651487,-10,-10.29651487,0,0,0,0
32,33,7,3,18,17.43744844,10,8.936224017,10,8.936224017,1,1,0,0
32,33,7,4,18,23.49016527,5,5.706784994,5,5.706784994,1,1,0,0
32,33,7,5,18,19.87397876,5,1.938123779,5,1.938123779,1,1,0,0
32,33,7,6,18,18.58672938,5,2.737468892,5,2.737468892,1,1,0,0
32,33,7,7,18,11.622419,-10,-14.45778494,-10,-14.45778494,0,0,0,0
32,33,7,8,18,19.3512671,-5,-8.326939073,-5,-8.326939073,0,0,0,0
32,33,7,9,18,21.02047422,-5,-11.97009659,-5,-11.97009659,0,0,0,0
32,33,7,10,18,17.97697183,10,10.63693364,10,10.63693364,1,1,0,0
32,33,7,11,18,18.32597336,5,7.352405745,5,7.352405745,1,1,0,0
32,33,7,12,18,19.40784712,-5,-9.008893081,-5,-9.008893081,0,0,0,0
32,33,7,13,18,21.60778724,-5,-3.770373271,-5,-3.770373271,0,0,0,0
32,33,7,14,18,16.08711683,-10,-13.991058,-10,-13.991058,0,0,0,0
32,33,7,15,18,17.39617939,10,8.811751904,10,8.811751904,1,1,0,0
32,33,7,16,18,16.93129331,-10,-7.840506749,-10,-7.840506749,0,0,0,0
32,33,7,17,0,16.4900358,-10,-10,-10,-10,0,0,0,0
32,33,7,18,0,21.38536765,10,10,10,10,1,1,0,0
32,33,8,1,6,6.498565871,95,94.75309298,5,4.753092977,1,1,90,0
32,33,8,2,6,6.745152761,80,76.42433638,-10,-13.57566362,0,0,90,0
32,33,8,3,6,5.72622028,85,83.22070133,-5,-6.779298667,0,0,90,0
32,33,8,4,6,5.736513131,95,96.06214242,5,6.062142416,1,1,90,0
32,33,8,5,6,4.921343595,85,83.92753855,-5,-6.07246145,0,0,90,0
32,33,8,6,6,6.744707339,85,84.58109821,-5,-5.418901789,0,0,90,0
32,33,8,7,6,5.933367552,95,95.64982287,5,5.649822869,1,1,90,0
32,33,8,8,6,7.274756637,80,77.61250554,-10,-12.38749446,0,0,90,0
32,33,8,9,6,6.147646739,85,84.36462171,-5,-5.635378294,0,0,90,0
32,33,8,10,6,6.958798718,100,100.8027687,10,10.80276873,1,1,90,0
32,33,8,11,6,4.889944818,100,99.63800032,10,9.638000316,1,1,90,0
32,33,8,12,6,5.081276693,100,101.1695201,10,11.16952008,1,1,90,0
32,33,8,13,6,4.674530639,80,80.78718698,-10,-9.212813023,0,0,90,0
32,33,8,14,6,6.229440868,100,98.88051971,10,8.880519708,1,1,90,0
32,33,8,15,6,4.790394523,95,93.17221375,5,3.172213748,1,1,90,0
32,33,8,16,6,6.537646811,80,78.08688106,-10,-11.91311894,0,0,90,0
32,33,8,17,0,6.498565871,80,80,-10,-10,0,0,90,0
32,33,8,18,0,6.745152761,100,100,10,10,1,1,90,0
32,33,9,1,6,7.096647265,-10,-8.955672467,-10,-8.955672467,0,0,0,0
32,33,9,2,6,5.051797905,-5,-3.309379524,-5,-3.309379524,0,0,0,0
32,33,9,3,6,5.71466137,10,9.632145465,10,9.632145465,1,1,0,0
32,33,9,4,6,5.264668059,-5,-6.182198704,-5,-6.182198704,0,0,0,0
32,33,9,5,6,6.32028308,-10,-10.24997956,-10,-10.24997956,0,0,0,0
32,33,9,6,6,5.553805529,5,4.149029656,5,4.149029656,1,1,0,0
32,33,9,7,6,6.071897542,-5,-4.424913885,-5,-4.424913885,0,0,0,0
32,33,9,8,6,6.369477143,5,8.164932712,5,8.164932712,1,1,0,0
32,33,9,9,6,6.047300352,5,3.652915126,5,3.652915126,1,1,0,0
32,33,9,10,6,5.465345786,-10,-9.153890732,-10,-9.153890732,0,0,0,0
32,33,9,11,6,4.946686019,5,3.015374141,5,3.015374141,1,1,0,0
32,33,9,12,6,5.163951052,-10,-9.675127808,-10,-9.675127808,0,0,0,0
32,33,9,13,6,6.344750918,-5,-3.858143533,-5,-3.858143533,0,0,0,0
32,33,9,14,6,5.642943737,10,9.547900334,10,9.547900334,1,1,0,0
32,33,9,15,6,5.7433011,10,7.988891475,10,7.988891475,1,1,0,0
32,33,9,16,6,4.399969665,10,9.119055364,10,9.119055364,1,1,0,0
32,33,9,17,0,7.096647265,-10,-10,-10,-10,0,0,0,0
32,33,9,18,0,5.051797905,10,10,10,10,1,1,0,0
32,33,10,1,6,6.749795842,100,100.0880918,10,10.08809179,1,1,90,0
32,33,10,2,6,4.653357479,100,99.21216747,10,9.212167472,1,1,90,0
32,33,10,3,6,5.3140864,100,102.5893054,10,12.58930543,1,1,90,0
32,33,10,4,6,4.931267871,85,83.24544443,-5,-6.754555571,0,0,90,0
32,33,10,5,6,6.325721609,80,78.80063537,-10,-11.19936463,0,0,90,0
32,33,10,6,6,4.077431934,85,83.39017766,-5,-6.609822344,0,0,90,0
32,33,10,7,6,6.071973206,80,80.01326772,-10,-9.986732284,0,0,90,0
32,33,10,8,6,6.05796017,85,84.6823047,-5,-5.317695296,0,0,90,0
32,33,10,9,6,6.527956945,95,96.87055773,5,6.870557734,1,1,90,0
32,33,10,10,6,5.463161617,95,94.22635258,5,4.226352575,1,1,90,0
32,33,10,11,6,6.819074313,95,97.25911989,5,7.259119889,1,1,90,0
32,33,10,12,6,6.356759096,85,84.03311148,-5,-5.966888518,0,0,90,0
32,33,10,13,6,5.777534691,80,78.2615955,-10,-11.7384045,0,0,90,0
32,33,10,14,6,5.524372502,80,78.49299972,-10,-11.50700028,0,0,90,0
32,33,10,15,6,5.679478544,100,100.4891095,10,10.48910952,1,1,90,0
32,33,10,16,6,5.503826643,95,95.38051698,5,5.38051698,1,1,90,0
32,33,10,17,0,6.749795842,80,80,-10,-10,0,0,90,0
32,33,10,18,0,4.653357479,100,100,10,10,1,1,90,0
32,33,11,1,18,12.70142823,-5,-1.995641495,-5,-1.995641495,0,0,0,0
32,33,11,2,18,15.67688962,-5,-8.037752699,-5,-8.037752699,0,0,0,0
32,33,11,3,18,21.45545531,5,8.702464568,5,8.702464568,1,1,0,0
32,33,11,4,18,18.29498264,-10,-8.547191963,-10,-8.547191963,0,0,0,0
32,33,11,5,18,15.50789536,5,5.526301355,5,5.526301355,1,1,0,0
32,33,11,6,18,17.21357208,10,18.15450472,10,18.15450472,1,1,0,0
32,33,11,7,18,21.53056662,10,13.28278425,10,13.28278425,1,1,0,0
32,33,11,8,18,16.35031476,-5,-8.421222226,-5,-8.421222226,0,0,0,0
